day,agent_id,agent_qM,agent_qE,agent_choice,agent_stored,agent_profit,agent_eta,agent_phi,agent_beta
46.0,1,2.001599718264513,0.8578284506847912,0.0,0.0,238.0609681390384,0.9,0.11472918757324084,2.5112747213686086
46.0,2,1.8509663456769114,0.7932712910043906,0.0,0.0,220.14533486579575,0.9,0.27554148760989566,2.3101475693193327
46.0,3,1.9447052878313946,0.8334451233563119,0.0,0.0,231.29420899781965,0.9,0.05351042504100474,2.7197046864039542
46.0,4,1.7169020530108836,0.7358151655760929,0.0,0.0,204.20035095431604,0.9,0.1619923928588926,2.080445818552535
46.0,5,1.900126503996718,0.8143399302843076,0.0,0.0,225.99221562656479,0.9,0.14622528649316513,2.5756510141648885
46.0,6,1.5789206412114025,0.6766802748048868,0.0,0.0,187.78948309775149,0.9,0.14782401255865624,2.705283399854406
46.0,7,2.0016995613876967,0.8578712405947272,0.0,0.0,238.07284301609317,0.9,0.1716110504922917,2.630147340411473
46.0,8,1.8543347919399622,0.7947149108314123,0.0,0.0,220.54596220960923,0.9,0.183549492065181,2.6805891325622566
46.0,9,1.9334421453354373,0.828618062286616,0.0,0.0,229.95462317433626,0.9,0.2842422896611452,2.0227825756686584
46.0,10,1.8226775209901627,0.781147508995784,0.0,0.0,216.7807935286886,0.9,0.2595816412983541,2.9184820619953316
46.0,11,1.8594425587402779,0.7969039537458333,0.0,0.0,221.1534562547053,0.9,0.1771500325156583,2.3114460010002067
46.0,12,1.6288791201263009,0.6980910514827003,0.0,0.0,193.731312399939,0.9,0.2867264589144728,2.6337478522492526
46.0,13,1.5129273076446421,0.6483974175619894,0.0,0.0,179.9405427045907,0.9,0.15056676877976988,2.7018296239336754
46.0,14,2.0107713209105174,0.8617591375330789,0.0,0.0,239.1517959331128,0.9,0.2522614643400906,2.8750163314802712
46.0,15,1.5296955439196867,0.6555838045370086,0.0,0.0,181.93487879746468,0.9,0.1820864942149482,2.097784341800659
46.0,16,1.834634836870317,0.7862720729444216,0.0,0.0,218.20294110834652,0.9,0.18021638210354973,2.6507832381497374
46.0,17,1.7667485025639023,0.7571779296702438,0.0,0.0,210.12885600485342,0.9,0.22808941312906045,2.9027101506193307
46.0,18,1.5039560911210272,0.6445526104804402,0.0,0.0,178.87354790462717,0.9,0.29547851753132637,2.289530853635867
