day,price_M,price_E,gas_M,gas_E,total_solar_M,total_solar_E,avg_storage_fraction,avg_profit
449,36.18689713301757,191.99600984057716,26.943076598099147,97.26131854204249,53.05692340190085,22.738681457957508,0.0,209.52338461009126
450,34.92884704220065,191.2007207214901,26.219616975611274,96.95126441811911,53.780383024388726,23.048735581880884,0.0,209.51405425015054
451,36.9693276456734,192.48778863045948,27.390092464609026,97.45289677054673,52.609907535390974,22.547103229453274,0.0,209.49983165815345
452,36.92321152001075,192.45886242871657,27.363806498451446,97.44163135647919,52.636193501548554,22.558368643520808,0.0,209.50184245485124
453,36.30294615502151,192.0690852300539,27.009517183670113,97.28979307871576,52.99048281632989,22.710206921284236,0.0,209.52131043887064
454,37.546100956280966,192.84895322791067,27.71821511782455,97.59352076478194,52.28178488217545,22.40647923521805,0.0,209.46810797984807
455,37.97020155515349,193.11379947213973,27.958741193602712,97.69660336868688,52.04125880639729,22.303396631313124,0.0,209.43702502232702
456,38.82700307594146,193.6470464079117,28.442790631952448,97.90405312797962,51.55720936804755,22.09594687202038,0.0,209.35422586910076
457,39.772492127036905,194.23273900771937,28.974092769368454,98.13175404401505,51.025907230631546,21.868245955984946,0.0,209.23189343102158
458,35.53785802657106,191.58642912229467,26.570575234390134,97.10167510045292,53.429424765609866,22.898324899547084,0.0,209.52585373826517
459,38.69010116924298,193.56200388224383,28.365614788032914,97.87097776629982,51.634385211967086,22.12902223370018,0.0,209.36924917241348
460,36.960715423773074,192.48238719649825,27.385184115103698,97.4507931921873,52.6148158848963,22.5492068078127,0.0,209.50021309170623
461,36.321040992978524,192.08047515990424,27.01987245117683,97.29423105050435,52.98012754882317,22.705768949495646,0.0,209.52094244013873
462,37.97250742842721,193.1152378220008,27.960047255476148,97.69716310948978,52.03995274452385,22.30283689051022,0.0,209.43683807942026
463,38.59863105961858,193.5051493905043,28.314015138435295,97.84886363075799,51.685984861564705,22.151136369242018,0.0,209.37890709747256
464,36.70282317496872,192.320523007278,27.238081381388604,97.38774916345226,52.761918618611396,22.61225083654774,0.0,209.51037588958687
465,39.420944501639454,194.015300983366,28.776890379662277,98.04723873414098,51.22310962033772,21.952761265859024,0.0,209.2811648652115
466,38.40517213990019,193.38481252211096,28.20478900303098,97.80205242987043,51.79521099696902,22.19794757012958,0.0,209.39833078620677
467,34.194567167177404,190.73384440008147,25.794584905105566,96.76910781647382,54.205415094894434,23.230892183526183,0.0,209.48160274316172
468,39.33681175872414,193.96320559432706,28.729635619779792,98.02698669419134,51.27036438022021,21.97301330580866,0.0,209.29229232624556
469,36.88099403520925,192.43237520721152,27.339736095255198,97.43131546939509,52.6602639047448,22.568684530604916,0.0,209.50361494966646
470,36.0470018943841,191.90785523331292,26.86291812982303,97.2269649127813,53.13708187017697,22.7730350872187,0.0,209.52522705258116
471,39.18469546141842,193.8689573406264,28.64413733577628,97.99034457247555,51.35586266422372,22.009655427524454,0.0,209.31175959388867
472,37.75153791377011,192.97732164791466,27.834805299923133,97.64348798568135,52.16519470007687,22.356512014318657,0.0,209.45387118039307
473,38.385622716820066,193.37264542276807,28.193744422023514,97.79731903801007,51.806255577976486,22.202680961989923,0.0,209.400217802836
474,38.024826424687106,193.14786843935968,27.989676164916574,97.70986121353567,52.010323835083426,22.290138786464325,0.0,209.4325443314631
475,38.150522825397275,193.22622639271464,28.06082121136628,97.74035194772841,51.93917878863372,22.259648052271594,0.0,209.42182066261802
476,37.29474393890858,192.69169754793288,27.575363768259102,97.53229875782533,52.4246362317409,22.46770124217467,0.0,209.48342922358816
477,37.78769396204391,192.9998992901544,27.855309515897893,97.65227550681338,52.14469048410211,22.347724493186618,0.0,209.45120607692954
478,38.13947288681606,193.2193400621697,28.05456903946802,97.7376724454863,51.94543096053198,22.262327554513707,0.0,209.42278646813932
479,35.257479509702215,191.4090241779862,26.409173741150973,97.03250303192185,53.59082625884903,22.967496968078155,0.0,209.5221213733359
480,37.31872605929487,192.70671065716556,27.5890028656611,97.53814408528334,52.4109971343389,22.461855914716672,0.0,209.482067104371
481,36.02048708201554,191.891139157228,26.847717341397768,97.22045028917047,53.15228265860223,22.779549710829528,0.0,209.52549514612008
482,36.838995514823004,192.40601925550885,27.315784225277525,97.4210503822618,52.684215774722475,22.578949617738203,0.0,209.50531345155562
483,33.85607217176559,190.51793131217076,25.597942070950907,96.68483231612181,54.40205792904909,23.315167683878183,0.0,209.4599171622435
484,38.88216521716138,193.68129561923115,28.47386948193035,97.91737263511301,51.52613051806965,22.082627364886992,0.0,209.34797995042024
485,36.46940995472689,192.1738236622322,27.104735827659,97.33060106899671,52.895264172341,22.669398931003286,0.0,209.51747154867004
486,38.620069294711605,193.51847705851998,28.326111295228614,97.85404769795512,51.673888704771386,22.14595230204488,0.0,209.37667083359455
487,34.82497623911452,191.1347992731263,26.15961833574869,96.92555071532087,53.84038166425131,23.074449284679133,0.0,209.51067481758292
488,37.81042345127058,193.01409047816756,27.86819716751748,97.65779878607893,52.13180283248252,22.34220121392108,0.0,209.44950623198332
489,36.42873484167607,192.1482400130215,27.08147860931623,97.32063368970695,52.91852139068377,22.679366310293045,0.0,209.51850350294015
490,35.27359588959311,191.4192293236079,26.41845923042957,97.03648252732695,53.58154076957043,22.963517472673043,0.0,209.52241444752875
491,37.646853606088754,192.91192681441294,27.77541290132467,97.61803410056771,52.22458709867533,22.381965899432284,0.0,209.46131842320764
492,38.80727000532344,193.63479210175998,28.431670367264978,97.89928730025642,51.56832963273502,22.10071269974358,0.0,209.35643335655485
493,36.48605664145991,192.18429234764855,27.114252344637315,97.33467957627313,52.885747655362685,22.665320423726865,0.0,209.5170316982057
494,35.378681189858355,191.48574771412103,26.47898038938618,97.06242016687979,53.52101961061382,22.937579833120207,0.0,209.5240904952476
495,39.79280389922284,194.24529030445805,28.98547443753032,98.13663190179871,51.01452556246968,21.86336809820129,0.0,209.2289098329194
496,38.62111628420877,193.5191279100065,28.32670200141991,97.85430085775138,51.67329799858009,22.14569914224861,0.0,209.3765611919021
497,39.342917419355565,193.96698700404534,28.73306576488121,98.02845675637766,51.26693423511879,21.971543243622335,0.0,209.29149342501083
498,37.89787005481217,193.0686717871065,27.917762854130864,97.67904122319894,52.082237145869136,22.32095877680106,0.0,209.4427906523266
499,38.520031808521054,193.45627319676217,28.26965358673462,97.82985153717198,51.73034641326538,22.17014846282802,0.0,209.3869629047477
500,36.68233674622567,192.30765496616678,27.226385635528914,97.38273670094097,52.773614364471086,22.617263299059037,0.0,209.51107867424574
